tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
2714938,1,1839,Nocardioides sp. HDW12A,"",bacteria,false,112035290.40119138,100,100,11316.696000120342,7523,2,7501,95.2566,1617.59,10^-305.467,,,,,,,,,,,,,,,,,
2714939,1,1839,Nocardioides sp. HDW12B,"",bacteria,false,829681.060724546,100,100,81.2311024865743,54,1,18,94.987,187.0,10^-85.4276,,,,,100,15.042796756773019,10,,,88.9,49.5,10^-307.653,,,,,
2712223,1,1839,Nocardioides sp. R-3366,"",bacteria,false,804187.9146170856,100,100,81.2311024865743,54,3,24,91.047,184.407,10^-70.098,,,,,,,,,,,,,,,,,
2518370,1,1839,Nocardioides euryhalodurans,"",bacteria,false,759510.8082494697,100,100,76.7182634595424,51,1,36,93.1364,233.963,10^-98.9157,,,,,,,,,,,,,,,,,
2582905,1,1839,Nocardioides sp. S-1144,"",bacteria,false,744618.4394602644,100,100,75.21398378386509,50,1,22,90.1513,166.909,10^-65.145,,,,,,,,,,,,,,,,,
196162,1,1839,Nocardioides sp. JS614,"",bacteria,false,550558.2440666999,21.246639028690353,21.246639028690353,261.7446635678505,174,2,146,96.2141,228.135,10^-101.133,3.62562,12.1487,,,-100,0.0,0,,,0,0,10^0,0.025459,0.094825,,,
2483798,1,1839,Nocardioides sp. 603,"",bacteria,false,506340.5388329798,100,100,51.145508973028264,34,,,92.45,84.0714,10^-36.6191,,,,,,,,,,,,,,,,,
2045452,1,1839,Nocardioides sp. 78,"",bacteria,false,506340.5388329798,100,100,51.145508973028264,34,1,10,90.4786,185.462,10^-64.01,,,,,,,,,,,,,,,,,
402297,1,1839,Nocardioides daphniae,"",bacteria,false,387605.1073946084,100,100,37.606991891932545,25,,,91.55,140.75,10^-67.1793,,,,,100,9.025678054063812,6,,,100.0,49.0,10^-307.653,,,,,
2662361,1,1839,Nocardioides sp. dk884,"",bacteria,false,387201.58851933747,100,100,39.11127156760985,26,,,92.451,107.833,10^-46.4854,,,,,,,,,,,,,,,,,
2589074,1,1839,Nocardioides sp. KUDC 5002,"",bacteria,false,342524.48215172166,100,100,34.598432540577946,23,1,6,89.42,134.824,10^-45.4565,,,,,,,,,,,,,,,,,
2558918,1,1839,Nocardioides sp. SB3-45,"",bacteria,false,268062.6382056952,100,100,27.077034162191435,18,,,88.0667,60.6667,10^-15.2704,,,,,,,,,,,,,,,,,
450734,1,1839,Nocardioides dokdonensis,"",bacteria,false,116292.53080710082,49.817890495741295,5.966772656212737,147.4194082163756,98,,,94.0728,123.459,10^-59.8567,4.90364,23.8849,,,49.817890495741295,34.598432540577946,23,,,97.8875,47.5,10^-307.653,0.194297,0.690598,,,
449461,1,1839,Nocardioides humi,"",bacteria,false,78815.85472805824,100,99,7.521398378386509,5,,,96.2,52.0,10^-20.7696,0.000552969,0.00544611,,,100,3.008559351354604,2,,,87.75,49.0,10^-307.653,,,,,
433648,1,1839,Nocardioides sediminis,"",bacteria,false,68831.49449014291,100,,,,,,,,,,,,,100,40.61555124328715,27,1,10,91.0487,64.5,10^-222.14,,,,,
2340821,1,1839,Nocardioides sp. SZ4R5S7,"",bacteria,false,53535.60682566671,100,,,,,,,,,,,,,100,31.58987318922334,21,,,97.475,46.375,10^-307.653,,,,,
424797,1,1839,Nocardioides terrigena,"",bacteria,false,43338.348382682576,100,,,,,,,,,,,,,100,25.572754486514132,17,1,12,61.516,43.0,10^-131.872,,,,,
2133958,1,1839,Nocardioides currus,"",bacteria,false,30591.775328952408,100,,,,,,,,,,,,,100,18.051356108127624,12,,,78.55,49.0,10^-307.653,,,,,
1548095,1,1839,Nocardioides sp. W-NaCl-7,"",bacteria,false,29784.73757841058,100,100,3.008559351354604,2,,,100.0,150.0,10^-90.3098,,,,,,,,,,,,,,,,,
2049295,1,1839,Nocardioides immobilis,"",bacteria,false,25493.146107460336,100,-100,0.0,0,,,0,0,10^0,0.000902168,0.00888532,,,100,15.042796756773019,10,,,77.9,46.3333,10^-307.653,,,,,
642762,1,1839,Nocardioides rubriscoriae,"",bacteria,false,22943.831496714305,100,,,,,,,,,,,,,100,13.538517081095717,9,,,94.425,49.5,10^-307.653,,,,,
1168730,1,1839,Nocardioides glacieisoli,"",bacteria,false,15295.887664476204,100,,,,,,,,,,,,,100,9.025678054063812,6,,,100.0,50.0,10^-307.653,,,,,
715784,1,1839,Nocardioides iriomotensis,"",bacteria,false,15295.887664476204,100,,,,,,,,,,,,,100,9.025678054063812,6,,,95.312,64.0,10^-36.1051,,,,,
2575373,1,1839,Nocardioides sp. dk3136,"",bacteria,false,14892.36878920529,100,100,1.504279675677302,1,,,100.0,70.0,10^-35.7447,,,,,,,,,,,,,,,,,
2714037,1,1839,Nocardioides sp. IC4_145,"",bacteria,false,10197.258442984135,100,,,,,,,,,,,,,100,6.017118702709208,4,,,86.2,47.3333,10^-307.653,,,,,
1843,1,1839,Nocardioides jensenii,"",bacteria,false,7733.273834628249,37.91839678217068,,,,,,,,,,,,,37.91839678217068,12.034237405418416,8,1,8,85.185,81.0,10^-45.308,0.0785669,0.3153,,,
2268090,1,1839,Nocardioides sp. 616,"",bacteria,false,7647.943832238102,100,,,,,,,,,,,,,100,4.512839027031906,3,,,95.9,49.0,10^-307.653,,,,,
2135685,1,1839,Nocardioides sp. CF167,"",bacteria,false,7647.943832238102,100,,,,,,,,,,,,,100,4.512839027031906,3,,,99.0,49.0,10^-307.653,,,,,
110319,1,1839,Nocardioides sp. CF8,"",bacteria,false,6516.262765662665,19.662186058211333,,,,,,,,,,,,,19.662186058211333,19.555635783804924,13,,,95.88,45.8,10^-307.653,0.263787,0.981165,,,
2663858,1,1839,Nocardioides sp. zg-578,"",bacteria,false,5098.629221492068,100,,,,,,,,,,,,,100,3.008559351354604,2,,,93.3,45.0,10^-307.653,,,,,
2663857,1,1839,Nocardioides sp. zg-579,"",bacteria,false,5098.629221492068,100,,,,,,,,,,,,,100,3.008559351354604,2,,,93.3,45.0,10^-307.653,,,,,
2497878,1,1839,Nocardioides sp. 130,"",bacteria,false,5098.629221492068,100,,,,,,,,,,,,,100,3.008559351354604,2,,,92.85,49.0,10^-307.653,,,,,
1736331,1,1839,Nocardioides sp. Leaf307,"",bacteria,false,3789.590875904849,74.32568071297915,,,,,,,,,,,,,74.32568071297915,3.008559351354604,2,,,95.9,49.0,10^-307.653,0.00765256,0.0403751,,,
748909,1,1839,Nocardioides alpinus,"",bacteria,false,2652.9454119927773,17.344174265571304,-100,0.0,0,,,0,0,10^0,0.0010464,0.0103058,,,17.344174265571304,9.025678054063812,6,,,95.9,49.0,10^-307.653,0.128134,0.512999,,,
2691959,1,1839,Nocardioides sp. YIM 123512,"",bacteria,false,2549.314610746034,100,,,,,,,,,,,,,100,1.504279675677302,1,,,93.9,49.0,10^-307.653,,,,,
2569761,1,1839,Nocardioides sp. GY 10113,"",bacteria,false,2549.314610746034,100,,,,,,,,,,,,,100,1.504279675677302,1,,,96.0,50.0,10^-307.653,,,,,
2138300,1,1839,Nocardioides gansuensis,"",bacteria,false,2549.314610746034,100,,,,,,,,,,,,,100,1.504279675677302,1,,,98.0,49.0,10^-307.653,,,,,
935844,1,1839,Nocardioides sp. J9,"",bacteria,false,2549.314610746034,100,,,,,,,,,,,,,100,1.504279675677302,1,,,100.0,49.0,10^-307.653,,,,,
574700,1,1839,Nocardioides caeni,"",bacteria,false,2549.314610746034,100,,,,,,,,,,,,,100,1.504279675677302,1,,,95.9,49.0,10^-307.653,,,,,
402596,1,1839,Nocardioides exalbidus,"",bacteria,false,787.8323842972013,10.301231305809019,,,,,,,,,,,,,10.301231305809019,4.512839027031906,3,,,84.1,44.0,10^-307.653,0.107023,0.427698,,,
1005944,1,1839,Nocardioides szechwanensis,"",bacteria,false,786.0951253285491,15.417773899207079,,,,,,,,,,,,,15.417773899207079,3.008559351354604,2,,,82.45,48.5,10^-307.653,0.0414396,0.192448,,,
1736408,1,1839,Nocardioides sp. Soil774,"",bacteria,false,625.9375290449906,3.069146146215627,,,,,,,,,,,,,3.069146146215627,12.034237405418416,8,,,95.2333,49.0,10^-307.653,0.847568,3.64488,,,
433660,1,1839,Nocardioides halotolerans,"",bacteria,false,206.38905707054673,4.047932259921204,,,,,,,,,,,,,4.047932259921204,3.008559351354604,2,,,100.0,49.0,10^-307.653,0.209989,0.691358,,,
935866,1,1839,Nocardioides sp. J54,"",bacteria,false,124.47369469671004,4.882633715431614,,,,,,,,,,,,,4.882633715431614,1.504279675677302,1,,,100.0,49.0,10^-307.653,0.076788,0.292361,,,
1736409,1,1839,Nocardioides sp. Soil777,"",bacteria,false,34.76647538386575,1.36375774246599,,,,,,,,,,,,,1.36375774246599,1.504279675677302,1,,,96.6,29.0,10^-307.653,0.251585,0.918561,,,
92793,2,92793,Aquabacterium,"",bacteria,false,232023105.73581842,99,99,19710.576590399687,13103,62,10581,98.6113,1036.59,10^-260.077,0.350062,0.992823,,,99,4879.883267897168,3244,64,745,93.4734,55.6421,10^-232.276,15.3708,41.8807,,,"[1296669, 1872578, 2493092, 70586, 450365, 2528630, 2315841, 70584, 2718532, 1349605, 1538295, 2315236, 503996, 158753]"
1296669,1,92793,Aquabacterium olei,"",bacteria,false,232023105.73581842,100,100,19675.97815785911,13080,61,10573,98.6207,1038.28,10^-260.438,,,,,100,3760.699189193255,2500,50,581,95.1729,56.1158,10^-231.181,,,,,
1872578,1,92793,Aquabacterium sp.,"",bacteria,false,2784872.9635813893,100,100,7.521398378386509,5,,,99.5667,150.0,10^-89.3961,,,,,100,273.77890097326895,182,2,18,92.5615,52.0111,10^-260.002,,,,,
2493092,1,92793,Aquabacterium sp. SJQ9,"",bacteria,false,1593483.460444966,100,,,,,,,,,,,,,100,160.95792529747132,107,2,28,83.2743,52.1154,10^-243.541,,,,,
70586,1,92793,Aquabacterium commune,"",bacteria,false,1131820.027979602,100,,,,,,,,,,,,,100,114.32525535147495,76,,,94.2101,50.6667,10^-265.831,,,,,
450365,1,92793,Aquabacterium fontiphilum,"",bacteria,false,997788.7088767544,100,,,,,,,,,,,,,100,100.78673827037923,67,2,26,86.3629,62.1071,10^-214.31,,,,,
2528630,1,92793,Aquabacterium sp. KMB7,"",bacteria,false,744618.4394602644,100,,,,,,,,,,,,,100,75.21398378386509,50,2,14,83.3938,57.16,10^-175.087,,,,,
2315841,1,92793,Aquabacterium tepidiphilum,"",bacteria,false,699941.3330926485,100,,,,,,,,,,,,,100,70.70114475683319,47,,,86.3769,44.5385,10^-283.987,,,,,
70584,1,92793,Aquabacterium parvum,"",bacteria,false,176671.80465866445,13.794469765438144,-100,0.0,0,,,0,0,10^0,0.00110594,0.0108922,,,13.794469765438144,129.36805210824795,86,2,16,92.7631,57.3846,10^-226.029,3.31267,9.13811,,,
2718532,1,92793,Aquabacterium sp. A08,"",bacteria,false,134031.3191028476,100,,,,,,,,,,,,,100,13.538517081095717,9,,,84.42,48.6,10^-307.653,,,,,
1349605,1,92793,Aquabacterium sp. A7-Y,"",bacteria,false,117947.5608105059,99,99,12.034237405418416,8,,,88.7,110.5,10^-46.1823,0.0241151,0.104618,,,-100,0.0,0,,,0,0,10^0,0.00076367,0.00752128,,,
1538295,1,92793,Aquabacterium sp. NJ1,"",bacteria,false,104441.48066737529,5.943294222158113,,,,,,,,,,,,,5.943294222158113,177.50500172992162,118,4,62,79.5962,60.3333,10^-170.705,9.54929,28.2597,,,
2315236,1,92793,Aquabacterium pictum,"",bacteria,false,29784.73757841058,100,,,,,,,,,,,,,100,3.008559351354604,2,,,88.0,50.0,10^-307.653,,,,,
503996,1,92793,Aquabacterium sp. PL1F5,"",bacteria,false,23694.27360062118,19.887932148339573,19.887932148339573,12.034237405418416,8,1,8,91.506,259.0,10^-95.1599,0.177808,0.596162,,,-100,0.0,0,,,0,0,10^0,0.00889413,0.0501008,,,
158753,1,92793,uncultured Aquabacterium sp.,"",bacteria,false,10524.07542838559,35.333785972363074,35.333785972363074,3.008559351354604,2,,,100.0,114.0,10^-65.7212,0.0173883,0.0846547,,,,,,,,,,,,,,,
3869,2,3869,Lupinus,"",eukaryota,false,183876077.44031772,99,-100,0.0,0,,,0,0,10^0,0.00595765,0.0402715,,,99,18579.358274290356,12351,43,10925,75.534,143.295,10^-88.3343,0.0173062,0.0754741,,,"[3870, 3871]"
3870,1,3869,Lupinus albus,white lupine,eukaryota,false,183876077.44031772,100,,,,,,,,,,,,,100,18573.34115558765,12347,43,10925,75.518,143.359,10^-88.1909,,,,,
3871,1,3869,Lupinus angustifolius,narrow-leaved blue lupine,eukaryota,false,48757.22435774017,81.8493435259973,-100,0.0,0,,,0,0,10^0,0.00595765,0.0402715,,,81.8493435259973,6.017118702709208,4,,,100.0,45.0,10^-307.653,0.016596,0.0733118,,,
114064,2,114064,Myrmecia,"",eukaryota,false,112201805.13561082,100,99,10821.78798682251,7194,7,7079,98.6204,1773.09,10^-296.239,0.00144779,0.014259,,,100,613.7461076763392,408,3,383,99.6143,297.561,10^-287.835,,,,,[3171]
3171,1,114064,Myrmecia israeliensis,"",eukaryota,false,112201805.13561082,100,99,10821.78798682251,7194,7,7079,98.6204,1773.09,10^-296.239,0.00144779,0.014259,,,100,613.7461076763392,408,3,383,99.6143,297.561,10^-287.835,,,,,
561,2,561,Escherichia,"",bacteria,false,82398235.14061448,99,87.92309866377296,3390.6463889766387,2254,37,1276,99.8619,776.606,10^-182.908,7.01386,38.484,,,99,5403.372595032869,3592,46,2647,91.2695,128.289,10^-156.976,8.22569,35.9132,,,"[562, 208962]"
562,1,561,Escherichia coli,"",bacteria,false,82398235.14061448,99,99,3390.6463889766387,2254,37,1276,99.8619,776.606,10^-182.908,5.50036,32.6038,,,99,5395.851196654482,3587,46,2647,91.2557,128.451,10^-156.688,7.8056,34.2902,,,
208962,1,561,Escherichia albertii,"",bacteria,false,3765.634768927883,5.057133384525635,-100,0.0,0,,,0,0,10^0,0.046637,0.29346,,,5.057133384525635,7.521398378386509,5,,,98.5,44.0,10^-307.653,0.172979,1.45308,,,
34114,2,34114,Pleurastrum,"",eukaryota,false,77380146.51684041,100,99,7671.8263459542395,5100,11,4701,97.7705,1653.4,10^-264.298,0.0129569,0.0906564,,,100,142.90656918934368,95,2,50,99.8367,65.1633,10^-183.406,,,,,[34116]
34116,1,34114,Pleurastrum terricola,"",eukaryota,false,77380146.51684041,100,100,7671.8263459542395,5100,11,4701,97.7705,1653.4,10^-264.298,,,,,100,142.90656918934368,95,2,50,99.8367,65.1633,10^-183.406,,,,,
1301,2,1301,Streptococcus,"",bacteria,false,71116925.37183163,27.14392054122628,0.20005064052656585,699.4900491899454,465,8,166,96.192,263.095,10^-140.787,351.66,1738.71,,,27.14392054122628,28620.425109436346,19026,23,18586,81.19,144.121,10^-72.1393,222.184,1046.21,,,"[1313, 1311, 1303, 1579343, 1346, 1328, 2069309, 45634, 1305, 1304, 1095727, 1433513, 1302, 1318, 257758, 1338, 2382163, 2598453, 28037, 113107, 1307, 33040, 1314, 1329, 712624, 83427, 1308, 315405, 76860, 1156433, 1419814, 1336, 102684]"
1313,1,1301,Streptococcus pneumoniae,"",bacteria,false,71116925.37183163,95.7869190916442,0.7948340605415322,67.69258540547858,45,1,10,96.4804,175.5,10^-84.9691,14.2392,67.251,,,95.7869190916442,27352.317342840382,18183,7,18029,80.8585,147.464,10^-69.4308,57.4516,284.954,,,
1311,1,1301,Streptococcus agalactiae,"",bacteria,false,921660.9871934047,99,-100,0.0,0,,,0,0,10^0,0.411828,1.76728,,,99,342.97576605442487,228,6,210,77.6689,77.3571,10^-63.1288,0.683136,2.60763,,,
1303,1,1301,Streptococcus oralis,"",bacteria,false,166219.6895104136,39.51844231114205,1.0051759466387948,84.2396618379289,56,1,10,96.353,148.759,10^-75.1058,14.5482,69.3326,,,39.51844231114205,154.9408065947621,103,2,24,94.0572,59.95,10^-202.311,1.25477,3.88897,,,
1579343,1,1301,Streptococcus sp. 263_SSPC,"",bacteria,false,64677.96401357226,99,,,,,,,,,,,,,99,24.068474810836832,16,,,100.0,49.8571,10^-307.653,0.0798279,0.206905,,,
1346,1,1301,Streptococcus iniae,"",bacteria,false,52550.845761027456,99,-100,0.0,0,,,0,0,10^0,0.070163,0.356235,,,99,19.555635783804924,13,,,93.6,47.3333,10^-307.653,0.00608634,0.0361775,,,
1328,1,1301,Streptococcus anginosus,"",bacteria,false,41317.2914047615,7.155270289170104,7.155270289170104,15.042796756773019,10,,,99.45,129.5,10^-75.2867,0.711649,2.00288,,,3.3378103730658237,455.7967417302225,303,5,273,89.5736,95.3885,10^-86.6764,23.0296,129.656,,,
2069309,1,1301,Streptococcus sp. UMB1385,"",bacteria,false,32665.63839069306,100,,,,,,,,,,,,,100,12.034237405418416,8,,,98.0,49.0,10^-307.653,,,,,
45634,1,1301,Streptococcus cristatus,"",bacteria,false,25722.075746318704,41.91123907182456,5.787559013340272,45.12839027031906,30,,,94.4761,163.714,10^-81.7123,1.20238,7.58973,,,41.91123907182456,22.56419513515953,15,,,93.9824,55.9,10^-253.718,0.153124,0.534727,,,
1305,1,1301,Streptococcus sanguinis,"",bacteria,false,11852.747705370475,10.0049017001463,0.9386737563723675,30.085593513546037,20,,,97.5175,170.75,10^-92.4748,5.27654,26.4299,,,10.0049017001463,43.624110594641756,29,,,90.5984,54.125,10^-238.182,0.967812,4.26354,,,
1304,1,1301,Streptococcus salivarius,"",bacteria,false,6180.00424668092,15.135088306254698,0.1253651165735735,1.504279675677302,1,,,100.0,150.0,10^-90.3098,1.06747,3.4843,,,15.135088306254698,15.042796756773019,10,1,10,98.718,78.0,10^-51.224,0.324105,0.972488,,,
1095727,1,1301,Streptococcus sp. SK643,"",bacteria,false,2738.73842276614,6.707325636829308,,,,,,,,,,,,,6.707325636829308,15.042796756773019,10,,,91.75,36.5,10^-307.653,0.294595,2.19882,,,
1433513,1,1301,Streptococcus gwangjuense,"",bacteria,false,2588.0161687929153,100,100,129.36805210824795,86,2,72,98.2047,389.383,10^-231.925,,,,,,,,,,,,,,,,,
1302,1,1301,Streptococcus gordonii,"",bacteria,false,1633.459665776431,3.9969064925914073,0.29925534090739,24.068474810836832,16,,,95.35,150.0,10^-80.7007,7.35668,55.8446,,,3.9969064925914073,15.042796756773019,10,,,100.0,49.0,10^-307.653,0.494217,3.63996,,,
1318,1,1301,Streptococcus parasanguinis,"",bacteria,false,1463.8426804431922,8.948341907986448,1.9324754093678422,6.017118702709208,4,,,94.0,150.0,10^-77.9565,0.960333,2.61674,,,8.948341907986448,6.017118702709208,4,,,100.0,50.0,10^-307.653,0.182415,0.652043,,,
257758,1,1301,Streptococcus pseudopneumoniae,"",bacteria,false,1419.2670881148636,5.7928448709403435,0.05380745004740412,6.017118702709208,4,,,99.0,145.0,10^-84.8343,4.62187,25.9304,,,5.7928448709403435,9.025678054063812,6,,,97.3,49.0,10^-307.653,0.419596,1.48564,,,
1338,1,1301,Streptococcus intermedius,"",bacteria,false,814.9088994087397,1.8143255327306536,-100,0.0,0,,,0,0,10^0,0.350018,1.55983,,,1.8143255327306536,16.54707643245032,11,,,94.48,43.8,10^-307.653,2.01168,8.01146,,,
2382163,1,1301,Streptococcus koreensis,"",bacteria,false,722.2370703608136,100,100,36.10271221625525,24,2,24,96.8193,242.429,10^-109.569,,,,,,,,,,,,,,,,,
2598453,1,1301,Streptococcus sp. 116-D4,"",bacteria,false,601.864225300678,100,100,30.085593513546037,20,,,93.38,130.4,10^-64.8527,,,,,,,,,,,,,,,,,
28037,1,1301,Streptococcus mitis,"",bacteria,false,522.6148120115191,0.44189700778113117,-0.07695411340624274,42.11983091896445,28,,,97.694,166.083,10^-89.6096,81.1044,506.595,,,0.44189700778113117,43.624110594641756,29,,,98.5602,56.9,10^-257.652,11.2396,73.2852,,,
113107,1,1301,Streptococcus australis,"",bacteria,false,446.8841872857534,99,99,22.56419513515953,15,,,92.78,150.0,10^-75.4806,0.00201413,0.0198369,,,-100,0.0,0,,,0,0,10^0,0.933001,6.31511,,,
1307,1,1301,Streptococcus suis,"",bacteria,false,444.4209343877799,0.6802575370980691,-100,0.0,0,,,0,0,10^0,0.336231,1.22694,,,0.6802575370980691,24.068474810836832,16,1,16,90.123,81.0,10^-45.4449,5.14337,27.8205,,,
33040,1,1301,Streptococcus milleri,"",bacteria,false,361.1185351804068,100,100,18.051356108127624,12,,,98.0,150.0,10^-86.1823,,,,,,,,,,,,,,,,,
1314,1,1301,Streptococcus pyogenes,"",bacteria,false,187.73610722963042,0.15854357517976322,-100,0.0,0,,,0,0,10^0,0.237679,0.84997,,,0.15854357517976322,43.624110594641756,29,1,24,96.4291,70.7143,10^-164.758,23.4125,127.483,,,
1329,1,1301,Streptococcus canis,"",bacteria,false,111.98628082497943,31.01094790635257,31.01094790635257,18.051356108127624,12,,,91.9,37.0,10^-9.25964,0.0819383,0.579454,,,-100,0.0,0,,,0,0,10^0,0.000320338,0.00315497,,,
712624,1,1301,Streptococcus sp. oral taxon 064,"",bacteria,false,23.482933654771013,1.85795215753658,1.85795215753658,63.17974637844668,42,1,40,91.2728,591.241,10^-299.874,4.74808,31.4495,,,-100,0.0,0,,,0,0,10^0,0.00246624,0.0143947,,,
83427,1,1301,uncultured Streptococcus sp.,"",bacteria,false,7.379042363695302,2.452062127470327,2.452062127470327,15.042796756773019,10,,,100.0,150.0,10^-90.3098,1.24009,5.62902,,,,,,,,,,,,,,,
1308,1,1301,Streptococcus thermophilus,"",bacteria,false,5.720076228550304,0.7919942721428963,0.7919942721428963,36.10271221625525,24,1,10,99.7687,191.091,10^-101.141,5.10469,39.1392,,,-100,0.0,0,,,0,0,10^0,1.10838,6.58547,,,
315405,1,1301,Streptococcus gallolyticus,"",bacteria,false,1.008166580985206,3.3501462243633053,3.3501462243633053,1.504279675677302,1,,,98.0,150.0,10^-86.1871,0.130177,0.410162,,,-100,0.0,0,,,0,0,10^0,0.0137789,0.0524634,,,
76860,1,1301,Streptococcus constellatus,"",bacteria,false,0.8161359822318062,1.356013446095891,1.356013446095891,3.008559351354604,2,,,100.0,150.0,10^-90.3098,0.290566,2.0044,,,-100,0.0,0,,,0,0,10^0,0.0121652,0.0578736,,,
1156433,1,1301,Streptococcus sp. I-P16,"",bacteria,false,0.10518552351450419,0.3495323998097937,0.3495323998097937,1.504279675677302,1,,,84.8,145.0,10^-56.699,0.602549,2.57982,,,-100,0.0,0,,,0,0,10^0,0.191184,1.53129,,,
1419814,1,1301,Streptococcus sp. VT 162,"",bacteria,false,-0.013638669944905752,-0.0226607087970583,-0.0226607087970583,3.008559351354604,2,,,96.4,103.5,10^-53.7604,3.52286,22.6957,,,-100,0.0,0,,,0,0,10^0,0.00524539,0.0306612,,,
1336,1,1301,Streptococcus equi,"",bacteria,false,-1.5919945235537845,-0.019494424134779722,-100,0.0,0,,,0,0,10^0,0.101051,0.39437,,,-0.019494424134779722,3.008559351354604,2,,,94.9,39.0,10^-307.653,3.28022,13.9353,,,
102684,1,1301,Streptococcus infantarius,"",bacteria,false,-6.781264778036786,-0.1660770182276645,-100,0.0,0,,,0,0,10^0,0.12435,0.334973,,,-0.1660770182276645,1.504279675677302,1,,,89.8,49.0,10^-307.653,13.7646,73.8231,,,
3071,2,3071,Chlorella,"",eukaryota,false,67023701.43056997,99,99,3450.8175760037307,2294,3,2280,89.8792,643.878,10^-170.958,0.0166902,0.0790727,,,99,3423.740541841539,2276,2,2248,72.4331,87.2086,10^-37.7583,0.00131777,0.00913093,,,"[554065, 3077, 3076, 1415603]"
554065,1,3071,Chlorella variabilis,"",eukaryota,false,67023701.43056997,99,99,3429.757660544248,2280,3,2280,89.8335,647.025,10^-171.516,0.00283675,0.0191909,,,99,3408.697745084766,2266,2,2248,72.4404,87.428,10^-36.3288,0.00131777,0.00913093,,,
