tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
469553,1,80865,Delftia sp. JD2,"",bacteria,false,73127.21801134125,61.66381966759748,,,,,,,,,,,,,61.66381966759748,50.71774351512438,29,,,93.2746,50.4762,10^-253.279,0.234006,0.818693,,,
1827145,1,80865,Delftia sp. GW456-R20,"",bacteria,false,64976.26101621543,69.08380501412502,,,,,,,,,,,,,69.08380501412502,40.22441727061589,23,1,6,98.0391,52.9412,10^-178.666,0.163755,0.579885,,,
558537,1,80865,Delftia lacustris,"",bacteria,false,51745.73139548738,36.15395844090609,-100,0.0,0,,,0,0,10^0,0.0559529,0.551073,,,36.15395844090609,61.21106975963287,35,,,99.3273,46.0909,10^-307.653,0.558466,1.67762,,,
1468410,1,80865,Delftia sp. RIT313,"",bacteria,false,42609.066763146526,41.67843302979979,,,,,,,,,,,,,41.67843302979979,43.72219268545205,25,,,98.4773,47.2273,10^-307.653,0.348281,1.04068,,,
742013,1,80865,Delftia sp. Cs1-4,"",bacteria,false,19657.13617549734,11.286833109747452,11.286833109747452,673.3217673559616,385,2,10,98.6172,155.676,10^-87.5353,18.2114,58.042,,,3.3445859096225554,55.96440663737863,32,1,5,98.952,53.4,10^-244.813,4.39825,15.4178,,,
1339242,1,80865,Delftia sp. ZNC0008,"",bacteria,false,19436.434274980133,19.01191896013362,,,,,,,,,,,,,19.01191896013362,43.72219268545205,25,2,10,99.0517,63.5,10^-133.425,0.688524,2.26351,,,
2613840,1,80865,Delftia sp. BR1,"",bacteria,false,12267.946848965654,100,,,,,,,,,,,,,100,5.246663122254247,3,,,99.0,50.0,10^-307.653,,,,,
1537702,1,80865,Delftia sp. 670,"",bacteria,false,5434.823312488437,12.08209130686399,,,,,,,,,,,,,12.08209130686399,19.2377647815989,11,,,99.2375,47.75,10^-307.653,0.495179,1.55127,,,
2692194,1,80865,Delftia sp. CH05,"",bacteria,false,4089.3156163218846,100,,,,,,,,,,,,,100,1.7488877074180822,1,,,60.4,48.0,10^-307.653,,,,,
1805105,1,80865,Delftia sp. 13_1_20CM_4_67_18,"",bacteria,false,2016.0073891754375,49.29938352346415,,,,,,,,,,,,,49.29938352346415,1.7488877074180822,1,,,100.0,49.0,10^-307.653,0.00694329,0.035334,,,
1895749,1,80865,Delftia sp. 67-8,"",bacteria,false,577.9792187016732,7.066943138293809,,,,,,,,,,,,,7.066943138293809,3.4977754148361644,2,,,98.795,83.0,10^-55.2534,0.157401,0.472676,,,
561,2,561,Escherichia,"",bacteria,false,1792615.3277259537,28.40236222757441,28.40236222757441,1100.0503679659737,629,13,205,99.8944,244.952,10^-138.865,7.01386,38.484,,,27.041628876127046,979.3771161541259,560,14,211,98.4707,81.8863,10^-214.002,8.22569,35.9132,,,"[562, 208962]"
562,1,561,Escherichia coli,"",bacteria,false,1792615.3277259537,33.46395918730754,33.46395918730754,1096.5525925511374,627,13,205,99.894,245.786,10^-139.366,5.50036,32.6038,,,28.333795549577605,979.3771161541259,560,14,211,98.4707,81.8863,10^-214.002,7.8056,34.2902,,,
208962,1,561,Escherichia albertii,"",bacteria,false,1168.3147169352994,11.760166342384531,11.760166342384531,3.4977754148361644,2,,,100.0,44.0,10^-18.1024,0.046637,0.29346,,,-100,0.0,0,,,0,0,10^0,0.172979,1.45308,,,
262,2,262,Francisella,"",bacteria,false,719915.6336569942,99,-100,0.0,0,,,0,0,10^0,0.0170168,0.067378,,,99,73.45328371155945,42,2,25,89.771,56.7143,10^-156.238,0.168503,0.63182,,,[263]
263,1,262,Francisella tularensis,"",bacteria,false,719915.6336569942,99,-100,0.0,0,,,0,0,10^0,0.0052126,0.0257817,,,99,73.45328371155945,42,2,25,89.771,56.7143,10^-156.238,0.149048,0.591522,,,
3869,2,3869,Lupinus,"",eukaryota,false,242395.83624814617,99,-100,0.0,0,,,0,0,10^0,0.00595765,0.0402715,,,99,24.48442790385315,14,,,73.8304,40.1,10^-186.458,0.0173062,0.0754741,,,[3870]
3870,1,3869,Lupinus albus,white lupine,eukaryota,false,242395.83624814617,100,,,,,,,,,,,,,100,24.48442790385315,14,,,73.8304,40.1,10^-186.458,,,,,
51027,2,51027,Enterobius,"",eukaryota,false,209866.52489016985,100,-100,0.0,0,,,0,0,10^0,0.0590537,0.216962,,,100,20.986652489016986,12,1,9,78.9668,97.125,10^-82.677,,,,,[51028]
51028,1,51027,Enterobius vermicularis,human pinworm,eukaryota,false,209866.52489016985,100,-100,0.0,0,,,0,0,10^0,0.0590537,0.216962,,,100,20.986652489016986,12,1,9,78.9668,97.125,10^-82.677,,,,,
1283313,2,1283313,Alloprevotella,"",bacteria,false,207767.85964126815,99,99,20.986652489016986,12,1,10,92.3467,242.5,10^-95.0103,0.0117481,0.0677236,,,-100,0.0,0,,,0,0,10^0,4.7593,27.605,,,[2133944]
2133944,1,1283313,Alloprevotella sp. E39,"",bacteria,false,207767.85964126815,100,100,20.986652489016986,12,1,10,92.3467,242.5,10^-95.0103,,,,,,,,,,,,,,,,,
469,2,469,Acinetobacter,"",bacteria,false,172627.0974338054,0.6363144939018783,-0.1322692481027415,10.493326244508493,6,,,96.9,110.0,10^-58.8873,1512.49,11355.6,,,0.6363144939018783,9382.78255029801,5365,1,5352,95.841,335.358,10^-307.653,1587.93,12250.0,,,"[470, 2518625, 134533, 106649]"
470,1,469,Acinetobacter baumannii,"",bacteria,false,172627.0974338054,28.96242654176359,-0.12292312569840488,6.995550829672329,4,,,95.3,85.0,10^-40.4559,76.2454,563.359,,,28.96242654176359,9367.042560931248,5356,1,5352,95.835,335.862,10^-307.653,41.9232,321.973,,,
2518625,1,469,Acinetobacter sp. WCHAc060025,"",bacteria,false,445.1370385747813,100,,,,,,,,,,,,,100,6.995550829672329,4,,,100.0,33.5,10^-307.653,,,,,
134533,1,469,Acinetobacter parvus,"",bacteria,false,0.24702836638392403,0.04439592215014914,-100,0.0,0,,,0,0,10^0,0.490961,4.04994,,,0.04439592215014914,8.74443853709041,5,,,99.12,38.8,10^-307.653,6.4984,50.5911,,,
106649,1,469,Acinetobacter guillouiae,"",bacteria,false,-0.06969397362044023,-0.15064142699830163,-0.15064142699830163,3.4977754148361644,2,,,98.5,135.0,10^-77.3188,14.2892,71.6365,,,-100,0.0,0,,,0,0,10^0,1.88354,10.9218,,,
1230698,2,1230698,Marisediminicola,"",bacteria,false,139911.01659344658,100,100,13.991101659344658,8,,,92.85,41.0,10^-11.9586,,,,,,,,,,,,,,,,,[674079]
674079,1,1230698,Marisediminicola antarctica,"",bacteria,false,139911.01659344658,100,100,13.991101659344658,8,,,92.85,41.0,10^-11.9586,,,,,,,,,,,,,,,,,
308911,2,308911,Ravinvirus,"",viruses,true,104933.26244508493,100,100,10.493326244508493,6,1,6,100.0,231.0,10^-117.218,,,,,,,,,,,,,,,,,[10713]
10713,1,308911,Enterobacteria phage phi80,"",viruses,true,104933.26244508493,100,100,10.493326244508493,6,1,6,100.0,231.0,10^-117.218,,,,,,,,,,,,,,,,,
1434050,2,1434050,Zhongshania,"",bacteria,false,101276.688069378,97.49023573159222,-100,0.0,0,,,0,0,10^0,0.0723279,0.600517,,,97.49023573159222,10.493326244508493,6,,,63.855,83.0,10^-21.2069,0.0241423,0.107387,,,[1470434]
1470434,1,1434050,Zhongshania aliphaticivorans,"",bacteria,false,101276.688069378,99,-100,0.0,0,,,0,0,10^0,0.0709852,0.600458,,,99,10.493326244508493,6,,,63.855,83.0,10^-21.2069,0.0161324,0.0695324,,,
1649511,2,1649511,Vibrionimonas,"",bacteria,false,69955.50829672329,100,,,,,,,,,,,,,100,6.995550829672329,4,,,100.0,49.0,10^-307.653,,,,,[669455]
669455,1,1649511,Vibrionimonas magnilacihabitans,"",bacteria,false,69955.50829672329,100,,,,,,,,,,,,,100,6.995550829672329,4,,,100.0,49.0,10^-307.653,,,,,
3987,2,3987,Ricinus,"",eukaryota,false,55108.996909211826,88.75652590191896,88.75652590191896,6.995550829672329,4,,,99.65,150.0,10^-89.6153,0.0220926,0.0785684,,,-100,0.0,0,,,0,0,10^0,0.280576,1.94208,,,[3988]
3988,1,3987,Ricinus communis,castor bean,eukaryota,false,55108.996909211826,88.75652590191896,88.75652590191896,6.995550829672329,4,,,99.65,150.0,10^-89.6153,0.0220926,0.0785684,,,-100,0.0,0,,,0,0,10^0,0.280576,1.94208,,,
10509,2,10509,Mastadenovirus,"",viruses,false,47917.58820489049,78.50272797839422,78.50272797839422,6.995550829672329,4,,,100.0,83.0,10^-44.585,0.0234959,0.0888129,,,-100,0.0,0,,,0,0,10^0,0.0122003,0.05858,,,[129951]
129951,1,10509,Human mastadenovirus C,"",viruses,false,47917.58820489049,87.25459070158541,87.25459070158541,6.995550829672329,4,,,100.0,83.0,10^-44.585,0.0171119,0.0799779,,,-100,0.0,0,,,0,0,10^0,0.0114153,0.0571766,,,
6998,2,6998,Gryllus,"",eukaryota,false,39129.82819471771,45.01318709072519,45.01318709072519,17.48887707418082,10,,,90.0,110.0,10^-47.9062,0.110861,0.386065,,,,,,,,,,,,,,,[6999]
6999,1,6998,Gryllus bimaculatus,two-spotted cricket,eukaryota,false,39129.82819471771,49.70570663663169,49.70570663663169,17.48887707418082,10,,,90.0,110.0,10^-47.9062,0.0914324,0.350009,,,,,,,,,,,,,,,
2056239,2,2056239,Myxacorys,"",bacteria,false,34977.754148361644,100,,,,,,,,,,,,,100,3.4977754148361644,2,,,95.062,81.0,10^-49.8665,,,,,[2651157]
2651157,1,2056239,Myxacorys almedinensis,"",bacteria,false,34977.754148361644,100,,,,,,,,,,,,,100,3.4977754148361644,2,,,95.062,81.0,10^-49.8665,,,,,
335405,2,335405,Sphingosinicella,"",bacteria,false,34977.754148361644,100,-100,0.0,0,,,0,0,10^0,0.00684286,0.0630621,,,100,3.4977754148361644,2,,,68.1,47.0,10^-307.653,,,,,[2116704]
2116704,1,335405,Sphingosinicella sp. GL-C-18,"",bacteria,false,34977.754148361644,100,,,,,,,,,,,,,100,3.4977754148361644,2,,,68.1,47.0,10^-307.653,,,,,
196118,2,196118,Methanocaldococcus,"",archaea,false,34977.754148361644,100,,,,,,,,,,,,,100,3.4977754148361644,2,,,97.4,39.0,10^-307.653,,,,,[2190]
2190,1,196118,Methanocaldococcus jannaschii,"",archaea,false,34977.754148361644,100,,,,,,,,,,,,,100,3.4977754148361644,2,,,97.4,39.0,10^-307.653,,,,,
43431,2,43431,Sphaerosporella,"",eukaryota,false,34977.754148361644,100,,,,,,,,,,,,,100,3.4977754148361644,2,,,87.2,39.0,10^-307.653,,,,,[1250544]
1250544,1,43431,Sphaerosporella brunnea,"",eukaryota,false,34977.754148361644,100,,,,,,,,,,,,,100,3.4977754148361644,2,,,87.2,39.0,10^-307.653,,,,,
9922,2,9922,Capra,"",eukaryota,false,34977.754148361644,100,,,,,,,,,,,,,100,3.4977754148361644,2,,,97.9,48.0,10^-307.653,,,,,[9925]
9925,1,9922,Capra hircus,goat,eukaryota,false,34977.754148361644,100,,,,,,,,,,,,,100,3.4977754148361644,2,,,97.9,48.0,10^-307.653,,,,,
1004301,2,1004301,Flavihumibacter,"",bacteria,false,34627.97660687803,99,99,3.4977754148361644,2,,,88.3,100.0,10^-39.7147,0.00255916,0.0178953,,,-100,0.0,0,,,0,0,10^0,1.90474,4.68194,,,[2676868]
2676868,1,1004301,Flavihumibacter sp. SB-02,"",bacteria,false,34627.97660687803,100,100,3.4977754148361644,2,,,88.3,100.0,10^-39.7147,,,,,,,,,,,,,,,,,
749461,2,749461,Boeremia,"",eukaryota,false,34281.69684080925,99,99,3.4977754148361644,2,,,100.0,138.0,10^-82.1079,0.00398919,0.0332714,,,,,,,,,,,,,,,[749465]
749465,1,749461,Boeremia exigua,"",eukaryota,false,34281.69684080925,99,99,3.4977754148361644,2,,,100.0,138.0,10^-82.1079,0.00276485,0.0272306,,,,,,,,,,,,,,,
45350,2,45350,Nematostella,"",eukaryota,false,34281.69684080925,99,-100,0.0,0,,,0,0,10^0,0.125439,0.753457,,,99,3.4977754148361644,2,,,100.0,50.0,10^-307.653,0.00596801,0.0340228,,,[45351]
45351,1,45350,Nematostella vectensis,starlet sea anemone,eukaryota,false,34281.69684080925,99,-100,0.0,0,,,0,0,10^0,0.125439,0.753457,,,99,3.4977754148361644,2,,,100.0,50.0,10^-307.653,0.00596801,0.0340228,,,
42,2,42,Cystobacter,"",bacteria,false,34281.69684080925,99,99,3.4977754148361644,2,,,90.9,44.0,10^-12.6198,0.00337788,0.0273969,,,-100,0.0,0,,,0,0,10^0,0.244945,0.819044,,,[43]
43,1,42,Cystobacter fuscus,"",bacteria,false,34281.69684080925,99,99,3.4977754148361644,2,,,90.9,44.0,10^-12.6198,0.00337788,0.0273969,,,-100,0.0,0,,,0,0,10^0,0.0961594,0.304654,,,
4119,2,4119,Ipomoea,"",eukaryota,false,25511.35454120354,72.93594217911927,72.93594217911927,3.4977754148361644,2,,,100.0,70.0,10^-35.7447,0.00774682,0.0478506,,,-100,0.0,0,,,0,0,10^0,0.0124507,0.0755756,,,[35884]
35884,1,4119,Ipomoea trifida,"",eukaryota,false,25511.35454120354,100,100,3.4977754148361644,2,,,100.0,70.0,10^-35.7447,,,,,,,,,,,,,,,,,
1981958,2,1981958,Pseudomicrostroma,"",eukaryota,false,17488.877074180822,100,,,,,,,,,,,,,100,1.7488877074180822,1,,,97.8,45.0,10^-307.653,,,,,[1684307]
1684307,1,1981958,Pseudomicrostroma glucosiphilum,"",eukaryota,false,17488.877074180822,100,,,,,,,,,,,,,100,1.7488877074180822,1,,,97.8,45.0,10^-307.653,,,,,
-200,2,-200,all taxa with neither family nor genus classification,,,false,14017.824441994258,0.5137999918805629,0.022547797279575114,227.35540196435068,130,2,14,98.9549,137.775,10^-74.7558,216.179,495.676,,,0.5137999918805629,652.3351148669447,373,6,114,86.0469,42.101,10^-209.708,302.202,681.458,,,"[1891238, -100, 1913989, 32644, 2502211, 2035813, 1866933, 2052166, 1978231, 1977087, 1913988, 1891241, 1256574, 2502200, 2013795, 1970574, 1852816, 47660, 1768115, 1895795, 1896170, 698389, 1862950, 86473, 238197, 77133, 1768112, 198431, 1802166]"
1891238,1,-200,Burkholderiales bacterium,"",bacteria,false,14017.824441994258,100,,,,,,,,,,,,,100,272.8264823572208,156,3,86,78.3415,33.3782,10^-125.744,,,,,
-100,1,-200,all taxa with neither family nor genus classification,,,false,11501.804670354264,100,,,,,,,,,,,,,100,223.85762654951452,128,,,95.5058,43.5049,10^-307.653,,,,,
1913989,1,-200,Gammaproteobacteria bacterium,"",bacteria,false,1437.725583794283,100,-100,0.0,0,,,0,0,10^0,0.000451084,0.00444266,,,100,27.982203318689315,16,,,82.9688,54.9,10^-255.078,,,,,
32644,1,-200,unidentified,"",,false,718.8627918971415,100,-100,0.0,0,,,0,0,10^0,1.56088,4.97412,,,100,13.991101659344658,8,1,8,86.957,115.0,10^-67.062,,,,,
2502211,1,-200,Rhizobiales bacterium 3FA27D7,"",bacteria,false,359.43139594857075,100,,,,,,,,,,,,,100,6.995550829672329,4,,,78.3,46.0,10^-307.653,,,,,
2035813,1,-200,Sphingobacteriia bacterium,"",bacteria,false,359.43139594857075,100,,,,,,,,,,,,,100,6.995550829672329,4,,,89.0,50.0,10^-307.653,,,,,
1866933,1,-200,bacterium ADurb.BinA028,"",bacteria,false,359.43139594857075,100,,,,,,,,,,,,,100,6.995550829672329,4,,,88.8,49.0,10^-307.653,,,,,
2052166,1,-200,Candidatus Melainabacteria bacterium,"",bacteria,false,179.71569797428538,100,,,,,,,,,,,,,100,3.4977754148361644,2,,,67.5,40.0,10^-307.653,,,,,
1978231,1,-200,Acidobacteria bacterium,"",bacteria,false,179.71569797428538,100,,,,,,,,,,,,,100,3.4977754148361644,2,,,90.65,47.0,10^-307.653,,,,,
1977087,1,-200,Proteobacteria bacterium,"",bacteria,false,179.71569797428538,100,,,,,,,,,,,,,100,3.4977754148361644,2,,,85.1,43.0,10^-307.653,,,,,
1913988,1,-200,Alphaproteobacteria bacterium,"",bacteria,false,179.71569797428538,100,,,,,,,,,,,,,100,3.4977754148361644,2,,,100.0,32.0,10^-307.653,,,,,
1891241,1,-200,Betaproteobacteria bacterium,"",bacteria,false,179.71569797428538,100,,,,,,,,,,,,,100,3.4977754148361644,2,,,67.901,81.0,10^-25.0159,,,,,
1256574,1,-200,uncultured bacterium A1Q1_fos_4,"",bacteria,false,179.71569797428538,100,-100,0.0,0,,,0,0,10^0,0.00346041,0.0210066,,,100,3.4977754148361644,2,,,91.9,37.0,10^-307.653,,,,,
2502200,1,-200,Rhizobiales bacterium 2SD,"",bacteria,false,89.85784898714269,100,,,,,,,,,,,,,100,1.7488877074180822,1,,,100.0,49.0,10^-307.653,,,,,
2013795,1,-200,Gammaproteobacteria bacterium HGW-Gammaproteobacteria-13,"",bacteria,false,89.85784898714269,100,,,,,,,,,,,,,100,1.7488877074180822,1,,,98.0,49.0,10^-307.653,,,,,
1970574,1,-200,Sphingobacteriia bacterium 32-37-4,"",bacteria,false,89.85784898714269,100,,,,,,,,,,,,,100,1.7488877074180822,1,,,87.8,49.0,10^-307.653,,,,,
1852816,1,-200,Bacteroidetes bacterium ADurb.BinA104,"",bacteria,false,89.85784898714269,100,,,,,,,,,,,,,100,1.7488877074180822,1,,,80.5,41.0,10^-307.653,,,,,
47660,1,-200,Pseudomonas sp. ADP,"",bacteria,false,72.7619726051952,40.48726595692623,-100,0.0,0,,,0,0,10^0,0.0246807,0.131275,,,40.48726595692623,3.4977754148361644,2,,,100.0,41.0,10^-23.8416,0.0223647,0.0858396,,,
1768115,1,-200,bacterium F082,"",bacteria,false,32.41678896866587,3.6075634275759514,,,,,,,,,,,,,3.6075634275759514,17.48887707418082,10,1,10,82.051,39.0,10^-17.308,0.624925,4.67461,,,
1895795,1,-200,Myxococcales bacterium 68-20,"",bacteria,false,27.907843295886376,7.764442285915272,,,,,,,,,,,,,7.764442285915272,6.995550829672329,4,,,69.6,49.5,10^-307.653,0.22783,0.87163,,,
1896170,1,-200,Burkholderiales bacterium 68-12,"",bacteria,false,18.39073228041164,6.822157621809634,,,,,,,,,,,,,6.822157621809634,5.246663122254247,3,,,97.0667,41.0,10^-307.653,0.265608,0.730129,,,
698389,1,-200,uncultured bacterium 293,"",bacteria,false,3.1949985822069538,27.007436789581654,27.007436789581654,5.246663122254247,3,,,90.4,52.0,10^-16.6576,0.0243431,0.193366,,,,,,,,,,,,,,,
1862950,1,-200,Rhizobiales bacterium NRL2,"",bacteria,false,0.9963714954772481,6.31677279911067,6.31677279911067,6.995550829672329,4,,,98.0,49.0,10^-20.1135,0.349611,1.05211,,,-100,0.0,0,,,0,0,10^0,0.0659948,0.219416,,,
86473,1,-200,uncultured Gammaproteobacteria bacterium,"",bacteria,false,0.3661442369681548,1.5475151367604767,1.5475151367604767,10.493326244508493,6,,,100.0,146.0,10^-87.5686,1.5585,5.77366,,,-100,0.0,0,,,0,0,10^0,0.0170183,0.0714257,,,
238197,1,-200,uncultured Micrococcineae bacterium,"",bacteria,false,0.2543336898737975,0.46069108657472874,0.46069108657472874,24.48442790385315,14,,,99.8,104.071,10^-58.7603,4.44994,43.4879,,,,,,,,,,,,,,,
77133,1,-200,uncultured bacterium,"",bacteria,false,0.1523571946830764,0.3007673297448555,0.3007673297448555,176.63765844922628,101,2,14,99.0917,149.176,10^-80.7787,104.101,241.172,,,-0.07272152383042017,27.982203318689315,16,1,10,81.1173,60.5455,10^-160.502,41.8238,190.337,,,
1768112,1,-200,bacterium P201,"",bacteria,false,-0.00623587421839558,-0.006939710096207444,,,,,,,,,,,,,-0.006939710096207444,1.7488877074180822,1,,,87.0,46.0,10^-307.653,1.82289,10.6636,,,
198431,1,-200,uncultured prokaryote,"",,false,-0.007742871740221607,-0.0981761558166763,-0.0981761558166763,3.4977754148361644,2,,,95.6,136.0,10^-72.5086,8.76795,53.6808,,,-100,0.0,0,,,0,0,10^0,1.93196,11.0111,,,
1802166,1,-200,Sphingobacteriia bacterium RIFOXYC2_FULL_35_18,"",bacteria,false,-0.18314467152242153,-0.20381599780852397,,,,,,,,,,,,,-0.20381599780852397,1.7488877074180822,1,,,98.0,49.0,10^-307.653,5.26612,17.2569,,,
1742989,2,1742989,Glutamicibacter,"",bacteria,false,10021.40481765167,14.325397758736708,1.9419434670601616,6.995550829672329,4,,,98.6,137.0,10^-78.6805,0.900703,3.13853,,,14.325397758736708,6.995550829672329,4,,,96.75,45.0,10^-307.653,0.108358,0.480768,,,"[453836, 37929]"
453836,1,1742989,Glutamicibacter soli,"",bacteria,false,10021.40481765167,100,,,,,,,,,,,,,100,6.995550829672329,4,,,96.75,45.0,10^-307.653,,,,,
37929,1,1742989,Glutamicibacter nicotianae,"",bacteria,false,1344.9114589847777,99,99,6.995550829672329,4,,,98.6,137.0,10^-78.6805,0.00118981,0.00831203,,,,,,,,,,,,,,,
3633,2,3633,Gossypium,"",eukaryota,false,9224.6285144249,13.319618150303137,13.319618150303137,6.995550829672329,4,,,99.3,150.0,10^-88.9208,0.163932,0.512899,,,-100,0.0,0,,,0,0,10^0,0.0100716,0.0336378,,,[29730]
29730,1,3633,Gossypium raimondii,"",eukaryota,false,9224.6285144249,99,99,6.995550829672329,4,,,99.3,150.0,10^-88.9208,0.000345117,0.00339901,,,-100,0.0,0,,,0,0,10^0,0.0014206,0.0102017,,,
4640,2,4640,Musa,"",eukaryota,false,8790.080526433307,50.26097724370353,50.26097724370353,3.4977754148361644,2,,,100.0,147.5,10^-88.6091,0.0103773,0.0693858,,,-100,0.0,0,,,0,0,10^0,0.000259215,0.00255297,,,"[52838, 4641]"
52838,1,4640,Musa balbisiana,Balbis banana,eukaryota,false,8790.080526433307,100,100,1.7488877074180822,1,,,100.0,148.0,10^-88.9586,,,,,,,,,,,,,,,,,
4641,1,4640,Musa acuminata,dwarf banana,eukaryota,false,2731.9194286279076,31.079572256619823,31.079572256619823,1.7488877074180822,1,,,100.0,147.0,10^-88.2596,0.0087984,0.0559882,,,-100,0.0,0,,,0,0,10^0,0.000259215,0.00255297,,,
28100,2,28100,Phyllobacterium,"",bacteria,false,7562.343996196624,10.81021949568315,10.81021949568315,6.995550829672329,4,,,91.0,76.0,10^-30.22,0.186226,0.629897,,,2.704933540846221,13.991101659344658,8,,,97.25,42.5,10^-307.653,1.52079,4.61021,,,"[1867719, 28101]"
1867719,1,28100,Phyllobacterium zundukense,"",bacteria,false,7562.343996196624,100,100,6.995550829672329,4,,,91.0,76.0,10^-30.22,,,,,,,,,,,,,,,,,
28101,1,28100,Phyllobacterium myrsinacearum,"",bacteria,false,3784.5000151750587,100,-100,0.0,0,,,0,0,10^0,0.0869617,0.379022,,,100,13.991101659344658,8,,,97.25,42.5,10^-307.653,,,,,
34037,2,34037,Rahnella,"",bacteria,false,4948.990021675609,16.178964079763254,16.178964079763254,10.493326244508493,6,,,95.3333,145.333,10^-77.7447,0.177732,0.637593,,,-100,0.0,0,,,0,0,10^0,0.102151,0.363854,,,[34038]
34038,1,34037,Rahnella aquatilis,"",bacteria,false,4948.990021675609,29.15094860753437,29.15094860753437,10.493326244508493,6,,,95.3333,145.333,10^-77.7447,0.0805491,0.357202,,,-100,0.0,0,,,0,0,10^0,0.0443038,0.176863,,,
4564,2,4564,Triticum,"",eukaryota,false,4834.824489532398,27.645139645187086,6.04968810831601,6.995550829672329,4,,,95.0,143.5,10^-76.2614,0.32946,1.10189,,,27.645139645187086,1.7488877074180822,1,,,88.1,42.0,10^-307.653,0.0156038,0.0626976,,,"[4571, 4565]"
4571,1,4564,Triticum turgidum,"",eukaryota,false,4834.824489532398,100,,,,,,,,,,,,,100,1.7488877074180822,1,,,88.1,42.0,10^-307.653,,,,,
4565,1,4564,Triticum aestivum,bread wheat,eukaryota,false,258.0414948318069,6.097259055803598,6.097259055803598,6.995550829672329,4,,,95.0,143.5,10^-76.2614,0.314967,1.09567,,,-100,0.0,0,,,0,0,10^0,0.00497789,0.0348269,,,
