"","sample_name","tax_id","tax_level","genus_tax_id","name","common_name","category","is_phage","agg_score","max_z_score","nt_z_score","nt_rpm","nt_count","nt_contigs","nt_contig_r","nt_percent_identity","nt_alignment_length","nt_e_value","nt_bg_mean","nt_bg_stdev","nt_bg_mean_mass_normalized","nt_bg_stdev_mass_normalized","nr_z_score","nr_rpm","nr_count","nr_contigs","nr_contig_r","nr_percent_identity","nr_alignment_length","nr_e_value","nr_bg_mean","nr_bg_stdev","nr_bg_mean_mass_normalized","nr_bg_stdev_mass_normalized","species_tax_ids","expected_bg_count","p_val","p_adj"
"573","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",1379,1,1378,"Gemella haemolysans","","bacteria","false",0.606848250299979,6.85232328772201,6.85232328772201,0.435487955897923,37,3,28,99.7469,344.657,"10^-181.657",0.0133218,0.0616092,NA,NA,-0.242637418886703,0.0235398895079958,2,NA,NA,100,42,"10^-307.653",1.58093,6.41859,NA,NA,"",1.98948488477462,2.94319913453231e-05,0.00013875697237473
"576","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",171292,1,1763,"uncultured Mycobacterium sp.","","bacteria","false",-0.000534554791004934,-0.186572919673851,-0.186572919673851,0.0117699447539979,1,NA,NA,100,150,"10^-90.3098",0.246766,1.25954,NA,NA,-100,0,0,NA,NA,0,0,"10^0",1.29013,4.66977,NA,NA,"",0,0,0
"577","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",11676,1,11646,"Human immunodeficiency virus 1","","viruses","false",0.00476887379860422,0.773452422202155,0.161178254690671,0.0117699447539979,1,NA,NA,92.5,106,"10^-49.284",0.00591998,0.036295,NA,NA,0.773452422202155,0.0235398895079958,2,NA,NA,100,35,"10^-307.653",0.00419306,0.0250136,NA,NA,"",0,0,0
"579","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",106,1,105,"Runella slithyformis","","bacteria","false",-0.000469278449619796,-0.162509527797242,-0.202539585999521,0.0117699447539979,1,NA,NA,100,102,"10^-57.5376",0.408705,1.95979,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.475446,2.92565,NA,NA,"",0,0,0
"581","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",1126,1,1125,"Microcystis aeruginosa","","bacteria","false",-0.00100817327446382,-0.075459251149779,-0.075459251149779,0.0235398895079958,2,NA,NA,100,150,"10^-90.3098",0.0368137,0.175907,NA,NA,-0.193450083594709,0.0235398895079958,2,NA,NA,100,49.5,"10^-307.653",0.374114,1.81222,NA,NA,"",0,0,0
"583","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",1852374,1,1582879,"Ezakiella massiliensis","","bacteria","false",-0.00247385282505938,-0.103549087440316,-0.316906692831256,0.0235398895079958,2,NA,NA,95.3,149,"10^-80.0134",0.244286,0.696565,NA,NA,-0.103549087440316,0.0117699447539979,1,NA,NA,95.9,49,"10^-307.653",0.0733568,0.59476,NA,NA,"",0,0,0
"584","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",152480,1,32008,"Burkholderia ambifaria","","bacteria","false",-0.00246930973347495,-0.295736006590062,-0.309830126457047,0.0235398895079958,2,NA,NA,93.95,149.5,"10^-77.6109",1.06113,3.3489,NA,NA,-100,0,0,NA,NA,0,0,"10^0",1.27089,4.29738,NA,NA,"",0,0,0
"586","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",1490,1,1849822,"Paraclostridium bifermentans","","bacteria","false",0.0185448389867786,0.828915552052901,0.828915552052901,0.0235398895079958,2,NA,NA,97.65,149.5,"10^-85.1663",0.00450144,0.0229679,NA,NA,0.317338701994904,0.0235398895079958,2,NA,NA,93.1,44,"10^-307.653",0.00987922,0.0430476,NA,NA,"",0,0,0
"587","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",192843,1,28065,"Rhodoferax ferrireducens","","bacteria","false",-0.00211409211028438,-0.290278811414963,-0.31104138143167,0.0235398895079958,2,NA,NA,98.4,125,"10^-70.4815",1.08667,3.41797,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.858099,2.95612,NA,NA,"",0,0,0
"588","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",5888,1,5884,"Paramecium tetraurelia","","eukaryota","false",0.013486608202655,0.75691857055133,0.75691857055133,0.0235398895079958,2,NA,NA,97.3,74,"10^-35.7212",0.00319793,0.0268747,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.0129508,0.0498438,NA,NA,"",0,0,0
"589","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",60893,1,60892,"Desulfobacca acetoxidans","","bacteria","false",0.00948137380509978,0.634648743454574,0.634648743454574,0.0235398895079958,2,NA,NA,96.2,78,"10^-37.0706",0.00628049,0.0271952,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.028117,0.129261,NA,NA,"",0,0,0
"590","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",46124,1,117563,"Granulicatella adiacens","","bacteria","false",0.00233667624548789,0.77316410742814,0.77316410742814,0.0235398895079958,2,NA,NA,100,113,"10^-65.041",0.00458005,0.0245224,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.104783,0.570328,NA,NA,"",0,0,0
"591","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",263,1,262,"Francisella tularensis","","bacteria","false",0.00162004221669834,0.710864276133685,0.710864276133685,0.0235398895079958,2,NA,NA,88.3,77,"10^-28.1549",0.0052126,0.0257817,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.149048,0.591522,NA,NA,"",0,0,0
"594","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",2005457,1,56106,"Cylindrospermum sp. NIES-4074","","bacteria","false",-0.000249557922248063,-0.098258284009549,-0.098258284009549,0.0235398895079958,2,NA,NA,95.3,128,"10^-67.0458",0.093595,0.712969,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.0183933,0.0797192,NA,NA,"",0,0,0
"596","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",1884263,1,970,"Selenomonas sp. oral taxon 920","","bacteria","false",-0.000692475743903744,-0.233422260226837,-0.322892757077298,0.0117699447539979,1,NA,NA,100,150,"10^-90.3098",0.129331,0.364087,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.00797088,0.0341479,NA,NA,"",0,0,0
"599","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",120962,1,120961,"Roseiflexus castenholzii","","bacteria","false",-0.000341295338895465,-0.140594533082193,-0.140594533082193,0.0117699447539979,1,NA,NA,93.3,150,"10^-76.585",0.0361025,0.173069,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.027525,0.113005,NA,NA,"",0,0,0
"600","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",357808,1,120961,"Roseiflexus sp. RS-1","","bacteria","false",-0.000617603289109138,-0.194867447851741,-0.254417907796044,0.0117699447539979,1,NA,NA,95,141,"10^-74.5528",0.0583358,0.183029,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.0703452,0.36099,NA,NA,"",0,0,0
"603","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",85404,1,75984,"Mannheimia varigena","","bacteria","false",-0.000487616825577635,-0.0937990636109106,-0.0937990636109106,0.0470797790159917,4,NA,NA,100,95,"10^-52.7696",0.187421,1.49619,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.000710197,0.00699463,NA,NA,"",0,0,0
"606","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",200,1,194,"Campylobacter curvus","","bacteria","false",-0.000663259429001106,-0.130883769242001,-0.130883769242001,0.0235398895079958,2,NA,NA,98.65,111.5,"10^-61.9888",0.119504,0.733201,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.0258639,0.185559,NA,NA,"",0,0,0
"618","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",1608628,1,119044,"Candidatus Filomicrobium marinum","","bacteria","false",-0.00142943225445428,-0.246422057138458,-0.246422057138458,0.0235398895079958,2,NA,NA,97.8,136,"10^-76.6198",0.119334,0.38874,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.0396769,0.145432,NA,NA,"",0,0,0
"628","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",738,1,2094023,"Glaesserella parasuis","","bacteria","false",-0.00195812995219324,-0.156152934377489,-0.156152934377489,0.0117699447539979,1,NA,NA,87.7,73,"10^-25.4318",0.223632,1.35676,NA,NA,-0.188457194537176,0.0470797790159917,4,1,4,93.75,64,"10^-36.1904",0.218204,0.908027,NA,NA,"",0,0,0
"629","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",2045,1,2044,"Pimelobacter simplex","","bacteria","false",-0.00199732630031779,-0.291491882796834,-0.291491882796834,0.0235398895079958,2,NA,NA,94.8,77,"10^-35.0132",1.52709,5.15812,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.0720428,0.244791,NA,NA,"",0,0,0
"636","OPS015_UGD-HIV-PNEU_BAL_RNA_1142_C2_S42",551760,1,551759,"Aromatoleum aromaticum","","bacteria","false",-0.00408932310252763,-0.294555394319962,-0.294555394319962,0.0470797790159917,4,NA,NA,100,150,"10^-90.3098",1.00946,3.26723,NA,NA,-100,0,0,NA,NA,0,0,"10^0",0.357233,1.03799,NA,NA,"",0,0,0
